0.02419138,0.8830731
0.06201447,0.8467147

0.06201447,0.8467147
0.06294585,0.8778012

0.06294585,0.8778012
0.02419138,0.8830731

0.09236456,0.07777966
0.05416823,0.1223642

0.05416823,0.1223642
0.01943302,0.09123445

0.01943302,0.09123445
0.09236456,0.07777966

0.2195926,0.6695705
0.1596577,0.5733886

0.1596577,0.5733886
0.241868,0.6275102

0.241868,0.6275102
0.2195926,0.6695705

0.241868,0.6275102
0.2564123,0.5569028

0.2564123,0.5569028
0.2574401,0.6282668

0.2574401,0.6282668
0.241868,0.6275102

0.2747479,0.1387923
0.3198864,0.1873374

0.3198864,0.1873374
0.2721514,0.1991954

0.2721514,0.1991954
0.2747479,0.1387923

0.3143548,0.1351329
0.2872845,0.09576739

0.2872845,0.09576739
0.3162088,0.1023162

0.3162088,0.1023162
0.3143548,0.1351329

0.0559429,0.2235529
0.09930624,0.2207547

0.09930624,0.2207547
0.083506,0.2452809

0.083506,0.2452809
0.0559429,0.2235529

0.0348897,0.1559515
0.0330509,0.1373383

0.0330509,0.1373383
0.03513825,0.1392828

0.03513825,0.1392828
0.0348897,0.1559515

0.07094956,0.5874218
0.08989192,0.5952511

0.08989192,0.5952511
0.07541824,0.5923386

0.07541824,0.5923386
0.07094956,0.5874218

0.2682289,0.3151189
0.2379327,0.3409403

0.2379327,0.3409403
0.2243053,0.2963275

0.2243053,0.2963275
0.2682289,0.3151189

0.1844363,0.1361891
0.221865,0.1238984

0.221865,0.1238984
0.1990191,0.1436438

0.1990191,0.1436438
0.1844363,0.1361891

0.2867093,0.5502179
0.2991643,0.5753542

0.2991643,0.5753542
0.2802831,0.5523315

0.2802831,0.5523315
0.2867093,0.5502179

0.2791869,0.5502422
0.2564123,0.5569028

0.2564123,0.5569028
0.2597533,0.5384553

0.2597533,0.5384553
0.2791869,0.5502422

0.2267163,0.9073212
0.1835513,0.8894701

0.1835513,0.8894701
0.2204427,0.8768377

0.2204427,0.8768377
0.2267163,0.9073212

0.06201447,0.8467147
